homograph	wordid	sentence	start	end	orig_idx
consummate	consummate_adj	Palbasha was the consummate professional, perfectly in-pitch and absolutely belying her age, Schyman told the Minneapolis Star-Tribune.	17	27	2700
consummate	consummate_adj	"And all of them had the consummate good sense not to let it escalate""."	24	34	2688
consummate	consummate_adj	The last was somewhat confused in effect, but in recognition of its consummate rendering the State purchased it.	68	78	2735
consummate	consummate_adj	Under the wings of Chinnammu Amma, Kalamandalam Sathyabhama and Kalamandalam Padmanabhan Nair she moulded in to a consummate performer.	114	124	11737
consummate	consummate_adj	Huygens' style was bright and vivacious and he was a consummate artist in metrical form.	53	63	2693
consummate	consummate_adj	With consummate seamanship and coolness under fire, Ramage dodged and twisted, returning torpedo fire for gunfire.	5	15	2766
consummate	consummate_adj	The novel centers around the protagonist and narrator, Rachel White, a thirty-year-old single woman who is a consummate good-girl.	109	119	2743
consummate	consummate_adj	His bravery was that of Putnam, tempered with consummate prudence.	46	56	2723
consummate	consummate_adj	In these subjects he could give consummate pleasure, selling them for more than other artists received for their large pictures.	32	42	2690
consummate	consummate_adj	He was a consummate pilot and was equally at home with jets and propeller airplanes.	9	19	2703
consummate	consummate_adj	They often use this technology to adapt to alien environments and infiltrate alien cultures; Rutans are consummate spies.	104	114	2752
consummate	consummate_adj	Nevertheless, the consummate statesman, Richelieu, decided to force Philip IV to look to his own internal problems.	18	28	2769
consummate	consummate_adj	"Duke Ellington's infrequently played ""Melancholia"" is simply breathtaking, as Barron's consummate voicings blend beautifully with Rouse's bittersweet sax""."	87	97	2729
consummate	consummate_adj	For consummate bravery asks for consummate cause.	32	42	2728
consummate	consummate_adj	"It was the finest opening night performance by a consummate musician that I have ever witnessed."""	49	59	2711
consummate	consummate_adj	Tatsu Aoki is a prolific artist, composer, musician, educator and a consummate bassist and Shamisen Lute player.	68	78	2761
consummate	consummate_adj	This unexpected attack, conducted from first to last with consummate ability and lightning-like rapidity, had a paralysing effect upon Denmark.	58	68	2746
consummate	consummate_adj	After had a consummate legal practice Pundit Gopabandhu Das decided to quit the profession for social work and mass education.	12	22	2754
consummate	consummate_adj	"His 1991 novel, The Member-Guest, has been described as ""the consummate golf novel"" (Falco)."	61	71	2739
consummate	consummate_adj	In this approach, the Four Noble Truths are the consummate teaching.	48	58	2741
consummate	consummate_adj	Among his readers, he is considered one of the most consummate Anglophiles in the field of contemporary peninsular literature.	52	62	2709
consummate	consummate_adj	She received the 2009 Gold Medal for Consummate Craftsmanship from the American Craft Council.	37	47	2713
consummate	consummate_adj	"He became known as ""a consummate master of building according to medieval precedent""."	22	32	2680
consummate	consummate_adj	"He is also quoted later as saying Schilling was ""the consummate table for one."""	53	63	2765
consummate	consummate_adj	He was considered a consummate planner, especially in the area of combined operations with land forces.	20	30	2687
consummate	consummate_adj	His quickness and penetration would have made him a consummate man of business but for his selfsufficiency and impatience.	52	62	2751
consummate	consummate_adj	An internationally known sculptor and consummate academician, he taught drawing and sculpture for 3 years.	38	48	2747
consummate	consummate_adj	He is also a consummate military strategist and spy, and a master of disguise and excellent actor.	13	23	2724
consummate	consummate_adj	These include popularized forms such as romantic love (intimacy and passion) and consummate love (passion, intimacy, and commitment).	81	91	2701
consummate	consummate_adj	Barras, the consummate intriguer, won La Révelliere Lépeaux over to his side, and began planning the downfall of the royalists.	12	22	2716
consummate	consummate_adj	"James Berardinelli thought that the explosions and fights were ""filmed with consummate skill, and are thrilling in their own right."""	76	86	11740
consummate	consummate_adj	Nix is recognized as a consummate storyteller of early Adventism.	23	33	2708
consummate	consummate_adj	"With consummate skill the men who initiated this idea have got possession of the whole Labour movement."""	5	15	2714
consummate	consummate_adj	Man's most consummate felicity is reflecting Divine attributes.	11	21	2695
consummate	consummate_adj	"He described it as ""a consummate work of art, fit to stand on a par with our loftiest creations""."	22	32	2758
consummate	consummate_adj	The pit fiend engages the five and manages to kill the consummate survivor Jarlaxle in one blow.	55	65	2733
consummate	consummate_adj	Home of the 'Walkers', a species of First Ones who were consummate explorers.	56	66	2691
consummate	consummate_adj	Riefenstahl was a consummate stylist obsessed with bodies in motion, particularly those of dancers and athletes.	18	28	2737
consummate	consummate_adj	That is the position of consummate trust and authority.	24	34	2717
consummate	consummate_adj	The unique trait of the Fuan is the consummate combination of the single-arch bridge and the bridge towers.	36	46	2738
consummate	consummate_adj	The Buddha and the arahants (the Consummate Ones) can concentrate on the paritta suttas without the aid of another.	33	43	2710
consummate	consummate_vrb	Aryan and Khushi consummate, as Khushi believes that Aryan loves her once again.	17	27	2718
consummate	consummate_vrb	At the opening Naosuke is pressuring Osode to consummate their marriage, to which she seems oddly averse.	46	56	2725
consummate	consummate_vrb	For example, Tyrion's storyline has been sped up, and Tommen is old enough to consummate his marriage with Margaery.	78	88	2689
consummate	consummate_vrb	While deeply in love, even the attempt to consummate their affection drives both Stanley and Margaret into emotional agony.	42	52	2760
consummate	consummate_vrb	Some time later, Ranveer and Rasal fall in love with each other; they consummate their marriage and she gets pregnant.	70	80	11746
consummate	consummate_vrb	After their marriage, Jodhaa acts reluctant with Akbar and they do not consummate their marriage.	71	81	2730
consummate	consummate_vrb	During their visit, Molly and Johnny secretly consummate their love.	46	56	2699
consummate	consummate_vrb	"One night, Twillie again attempts to consummate his ""marriage"" by entering Flower Belle's room disguised as the masked bandit."	37	47	2705
consummate	consummate_vrb	Charlie suggests going back to the party, but Ava suggests they consummate their marriage instead.	64	74	11744
consummate	consummate_vrb	During this time Tasha and Robbie consummate their relationship.	34	44	2683
consummate	consummate_vrb	Ebenezer and Joan consummate their marriage, and Joan falls pregnant.	18	28	2682
consummate	consummate_vrb	She suspects deceit and refuses to consummate the marriage.	35	45	2767
consummate	consummate_vrb	"The two quickly decide to marry and consummate their ""marriage"" after receiving the King's approval."	36	46	2697
consummate	consummate_vrb	To consummate this union, Dagda sent Elcmar to High King Bres on an errand around the time of Imbolc.	3	13	2764
consummate	consummate_vrb	In 1969, Audrey returns and marries Dr. Tom Baldwin, who rapes her when she refuses to consummate their marriage.	87	97	2719
consummate	consummate_vrb	Later that night, Jeet and Chhavi consummate.	34	44	2712
consummate	consummate_vrb	Piper and Tyler reconcile at Brad and Lauren's wedding, and finally consummate their relationship.	68	78	2753
consummate	consummate_vrb	Because of a promise, Valentina has to resort to any trick to prevent the husband to consummate the marriage.	85	95	2707
consummate	consummate_vrb	He decides that the solution is to force Emma to consummate their marriage.	49	59	2768
consummate	consummate_vrb	Lisbeth and Jacques consummate their relationship, but soon afterwards she returns to Alsace, leaving him devastated.	20	30	2750
consummate	consummate_vrb	Chattakkari is the love story of an Anglo-Indian girl (Lakshmi) and a Hindu boy (Mohan Sharma) who consummate the relationship.	99	109	2721
consummate	consummate_vrb	Marie did not consummate her relationship with the Sun King.	14	24	2704
consummate	consummate_vrb	Ultimately, they decide to consummate their affair and wind up in a seedy hotel.	27	37	11742
consummate	consummate_vrb	The arm finds her and they consummate their love with a deep kiss.	27	37	2759
consummate	consummate_vrb	When he finally does, Veronica allows Palestrina to consummate their affair with a long, passionate episode of lovemaking.	52	62	2715
consummate	consummate_vrb	Daystar failed to consummate the transaction by tendering cash and shares as per this agreement.	18	28	2698
consummate	consummate_vrb	However, as they about to consummate the relationship, Rachel was shocked by the bedside light and returned to normal.	26	36	2694
consummate	consummate_vrb	Under the guidance of Doctor Hughball and Barbara Blaze, the couple retire to bed and consummate their marriage.	86	96	2720
consummate	consummate_vrb	Romeo secretly spends the night in Juliet's chamber, where they consummate their marriage.	64	74	2686
consummate	consummate_vrb	Eventually finding shelter in a mysterious bathhouse, the two rest and consummate their growing feelings for each other.	71	81	2685
consummate	consummate_vrb	The gentlemen leave in such a rush that they cannot consummate their marriages.	52	62	2702
consummate	consummate_vrb	Bobby and Vicki leave to consummate their marriage.	25	35	2731
consummate	consummate_vrb	They finally consummate their relationship in September 1963.	13	23	2756
consummate	consummate_vrb	Before they can officially consummate their relationship, John's family arrives and catches them trying to sneak out.	27	37	11738
consummate	consummate_vrb	Privately handfasting, Alec and Abby consummate their new marriage by sharing a hallucinogenic tuber.	37	47	2742
consummate	consummate_vrb	Frances Gray acknowledges a common criticism of the play: why do the characters not consummate the affair?	84	94	2732
consummate	consummate_vrb	We wanted to consummate the new relationship by touring and having a relationship with them.	13	23	11741
consummate	consummate_vrb	However, Griffyn and Brenna secretly consummate their relationship soon after, and rather than killing Robert he joins their mission.	37	47	2684
consummate	consummate_vrb	"On December 10, 2009, CIT satisfied all of the conditions required to consummate the prepackaged Plan of Reorganization (the ""Plan"")."	70	80	2748
